cm,abs
1271.34097,0.32358
1270.62673,0.3241
1269.91249,0.32459
1269.19826,0.32509
1268.48402,0.32563
1267.76978,0.32619
1267.05555,0.32673
1266.34131,0.3272
1265.62707,0.32764
1264.91284,0.32808
1264.1986,0.32854
1263.48436,0.32899
1262.77013,0.32942
1262.05589,0.32984
1261.34166,0.3303
1260.62742,0.3308
1259.91318,0.33133
1259.19895,0.33186
1258.48471,0.33241
1257.77047,0.333
1257.05624,0.33367
1256.342,0.33441
1255.62776,0.33521
1254.91353,0.33604
1254.19929,0.33693
1253.48505,0.33787
1252.77082,0.33886
1252.05658,0.33992
1251.34234,0.34104
1250.62811,0.34225
1249.91387,0.34354
1249.19963,0.3449
1248.4854,0.34634
1247.77116,0.34787
1247.05693,0.34951
1246.34269,0.35127
1245.62845,0.35315
1244.91422,0.35516
1244.19998,0.35732
1243.48574,0.35964
1242.77151,0.36214
1242.05727,0.3648
1241.34303,0.36759
1240.6288,0.37055
1239.91456,0.37368
1239.20032,0.37695
1238.48609,0.38038
1237.77185,0.38398
1237.05761,0.38777
1236.34338,0.39175
1235.62914,0.39586
1234.9149,0.40007
1234.20067,0.40432
1233.48643,0.40859
1232.7722,0.41283
1232.05796,0.41705
1231.34372,0.42119
1230.62949,0.42522
1229.91525,0.42911
1229.20101,0.43285
1228.48678,0.43642
1227.77254,0.43979
1227.0583,0.44296
1226.34407,0.44594
1225.62983,0.44876
1224.91559,0.45141
1224.20136,0.45381
1223.48712,0.45593
1222.77288,0.45774
1222.05865,0.45925
1221.34441,0.46047
1220.63017,0.46138
1219.91594,0.46197
1219.2017,0.46222
1218.48747,0.46213
1217.77323,0.46171
1217.05899,0.46095
1216.34476,0.45985
1215.63052,0.45846
1214.91628,0.45685
1214.20205,0.45509
1213.48781,0.45321
1212.77357,0.45127
1212.05934,0.44931
1211.3451,0.44736
1210.63086,0.44539
1209.91663,0.44341
1209.20239,0.44148
1208.48815,0.43967
1207.77392,0.43802
1207.05968,0.43649
1206.34544,0.43504
1205.63121,0.43367
1204.91697,0.43242
1204.20274,0.43135
1203.4885,0.43045
1202.77426,0.4297
1202.06003,0.42907
1201.34579,0.42853
1200.63155,0.42809
1199.91732,0.42775
1199.20308,0.42751
1198.48884,0.42736
1197.77461,0.42724
1197.06037,0.42712
1196.34613,0.42705
1195.6319,0.42704
1194.91766,0.42703
1194.20342,0.42694
1193.48919,0.42673
1192.77495,0.42645
1192.06071,0.42617
1191.34648,0.4259
1190.63224,0.42557
1189.91801,0.42514
1189.20377,0.42465
1188.48953,0.42414
1187.7753,0.42363
1187.06106,0.42311
1186.34682,0.42257
1185.63259,0.42201
1184.91835,0.42146
1184.20411,0.42092
1183.48988,0.42042
1182.77564,0.41993
1182.0614,0.41946
1181.34717,0.419
1180.63293,0.41855
1179.91869,0.41808
1179.20446,0.41751
1178.49022,0.41677
1177.77599,0.41586
1177.06175,0.41482
1176.34751,0.41367
1175.63328,0.41245
1174.91904,0.4112
1174.2048,0.40989
1173.49057,0.4085
1172.77633,0.40702
1172.06209,0.40551
1171.34786,0.40402
1170.63362,0.40254
1169.91938,0.40107
1169.20515,0.3996
1168.49091,0.39811
1167.77667,0.39658
1167.06244,0.39502
1166.3482,0.39343
1165.63396,0.39186
1164.91973,0.39032
1164.20549,0.3888
1163.49126,0.38723
1162.77702,0.38558
1162.06278,0.38384
1161.34855,0.38208
1160.63431,0.38031
1159.92007,0.3785
1159.20584,0.37663
1158.4916,0.37465
1157.77736,0.37261
1157.06313,0.37055
1156.34889,0.36849
1155.63465,0.36639
1154.92042,0.36422
1154.20618,0.36201
1153.49194,0.35978
1152.77771,0.35754
1152.06347,0.35529
1151.34923,0.35306
1150.635,0.35086
1149.92076,0.34872
1149.20653,0.34662
1148.49229,0.34459
1147.77805,0.34269
1147.06382,0.34094
1146.34958,0.33934
1145.63534,0.33787
1144.92111,0.33655
1144.20687,0.33544
1143.49263,0.33456
1142.7784,0.3339
1142.06416,0.3334
1141.34992,0.33303
1140.63569,0.33277
1139.92145,0.33267
1139.20721,0.33276
1138.49298,0.33304
1137.77874,0.33345
1137.0645,0.33392
1136.35027,0.3344
1135.63603,0.33485
1134.9218,0.33525
1134.20756,0.3356
1133.49332,0.3359
1132.77909,0.33613
1132.06485,0.33624
1131.35061,0.3362
1130.63638,0.33599
1129.92214,0.33567
1129.2079,0.33526
1128.49367,0.33475
1127.77943,0.33413
1127.06519,0.33342
1126.35096,0.33265
1125.63672,0.33183
1124.92248,0.33097
1124.20825,0.33007
1123.49401,0.32909
1122.77977,0.32804
1122.06554,0.32693
1121.3513,0.32577
1120.63707,0.32454
1119.92283,0.32321
1119.20859,0.32176
1118.49436,0.32024
1117.78012,0.31868
1117.06588,0.31711
1116.35165,0.31551
1115.63741,0.31385
1114.92317,0.31214
1114.20894,0.3104
1113.4947,0.30866
1112.78046,0.30696
1112.06623,0.30528
1111.35199,0.3036
1110.63775,0.30193
1109.92352,0.30034
1109.20928,0.29884
1108.49504,0.29746
1107.78081,0.29619
1107.06657,0.29502
1106.35234,0.2939
1105.6381,0.29277
1104.92386,0.29162
1104.20963,0.29051
1103.49539,0.28953
1102.78115,0.28867
1102.06692,0.28788
1101.35268,0.2871
1100.63844,0.28634
1099.92421,0.28562
1099.20997,0.28497
1098.49573,0.28439
1097.7815,0.28389
1097.06726,0.28343
1096.35302,0.28294
1095.63879,0.28239
1094.92455,0.28176
1094.21031,0.28107
1093.49608,0.28032
1092.78184,0.27948
1092.06761,0.27851
1091.35337,0.27744
1090.63913,0.2763
1089.9249,0.27512
1089.21066,0.27393
1088.49642,0.27272
1087.78219,0.27151
1087.06795,0.27032
1086.35371,0.26919
1085.63948,0.26818
1084.92524,0.26733
1084.211,0.26665
1083.49677,0.26611
1082.78253,0.26571
1082.06829,0.26549
1081.35406,0.26551
1080.63982,0.26577
1079.92558,0.26624
1079.21135,0.26687
1078.49711,0.26763
1077.78288,0.26848
1077.06864,0.26936
1076.3544,0.27024
1075.64017,0.27112
1074.92593,0.27196
1074.21169,0.27272
1073.49746,0.27333
1072.78322,0.27375
1072.06898,0.27394
1071.35475,0.27387
1070.64051,0.27355
1069.92627,0.27302
1069.21204,0.2723
1068.4978,0.27145
1067.78356,0.27055
1067.06933,0.2696
1066.35509,0.26858
1065.64085,0.26749
1064.92662,0.26638
1064.21238,0.26534
1063.49815,0.26441
1062.78391,0.26354
1062.06967,0.26267
1061.35544,0.2618
1060.6412,0.26094
1059.92696,0.26011
1059.21273,0.2593
1058.49849,0.25849
1057.78425,0.25767
1057.07002,0.25688
1056.35578,0.25616
1055.64154,0.2555
1054.92731,0.25488
1054.21307,0.2543
1053.49883,0.25378
1052.7846,0.25334
1052.07036,0.25296
1051.35612,0.25261
1050.64189,0.25223
1049.92765,0.25183
1049.21342,0.25143
1048.49918,0.25109
1047.78494,0.25082
1047.07071,0.25062
1046.35647,0.25044
1045.64223,0.25026
1044.928,0.25008
1044.21376,0.2499
1043.49952,0.24975
1042.78529,0.24965
1042.07105,0.24962
1041.35681,0.24963
1040.64258,0.2496
1039.92834,0.24953
1039.2141,0.24943
1038.49987,0.24935
1037.78563,0.24927
1037.07139,0.24917
1036.35716,0.24899
1035.64292,0.24873
1034.92869,0.24839
1034.21445,0.24798
1033.50021,0.24747
1032.78598,0.24682
1032.07174,0.24602
1031.3575,0.24509
1030.64327,0.24404
1029.92903,0.24291
1029.21479,0.24174
1028.50056,0.24058
1027.78632,0.23942
1027.07208,0.23822
1026.35785,0.23697
1025.64361,0.23575
1024.92937,0.23461
1024.21514,0.23356
1023.5009,0.23259
1022.78666,0.2317
1022.07243,0.23088
1021.35819,0.23013
1020.64396,0.22947
1019.92972,0.22894
1019.21548,0.22853
1018.50125,0.22822
1017.78701,0.22798
1017.07277,0.22778
1016.35854,0.22759
1015.6443,0.22737
1014.93006,0.22716
1014.21583,0.22697
1013.50159,0.22682
1012.78735,0.22667
1012.07312,0.22647
1011.35888,0.22621
1010.64464,0.22589
1009.93041,0.22553
1009.21617,0.22515
1008.50194,0.22477
1007.7877,0.22439
1007.07346,0.224
1006.35923,0.22357
1005.64499,0.22312
1004.93075,0.22268
1004.21652,0.22228
1003.50228,0.22196
1002.78804,0.22171
1002.07381,0.22151
1001.35957,0.22135
1000.64533,0.22123
999.9311,0.22115
999.21686,0.22111
998.50262,0.2211
997.78839,0.22115
997.07415,0.2213
996.35991,0.22156
995.64568,0.22194
994.93144,0.22237
994.21721,0.22286
993.50297,0.2234
992.78873,0.22405
992.0745,0.22481
991.36026,0.22565
990.64602,0.22656
989.93179,0.22751
989.21755,0.22845
988.50331,0.22936
987.78908,0.23022
987.07484,0.23107
986.3606,0.23187
985.64637,0.2326
984.93213,0.23325
984.21789,0.23387
983.50366,0.23447
982.78942,0.23506
982.07518,0.23561
981.36095,0.23611
980.64671,0.23655
979.93248,0.23696
979.21824,0.2374
978.504,0.23786
977.78977,0.23829
977.07553,0.23868
976.36129,0.23902
975.64706,0.2393
974.93282,0.23952
974.21858,0.23969
973.50435,0.23981
972.79011,0.23986
972.07587,0.23981
971.36164,0.23974
970.6474,0.23971
969.93316,0.23976
969.21893,0.23988
968.50469,0.24007
967.79045,0.24037
967.07622,0.2408
966.36198,0.24134
965.64775,0.242
964.93351,0.24279
964.21927,0.2437
963.50504,0.2447
962.7908,0.24572
962.07656,0.24674
961.36233,0.24775
960.64809,0.24874
959.93385,0.24966
959.21962,0.25047
958.50538,0.25116
957.79114,0.25169
957.07691,0.25207
956.36267,0.25229
955.64843,0.25233
954.9342,0.25213
954.21996,0.2517
953.50572,0.2511
952.79149,0.25041
952.07725,0.24968
951.36302,0.2489
950.64878,0.24808
949.93454,0.24722
949.22031,0.24635
948.50607,0.24551
947.79183,0.24472
947.0776,0.24401
946.36336,0.24336
945.64912,0.24277
944.93489,0.24222
944.22065,0.24174
943.50641,0.24132
942.79218,0.24093
942.07794,0.24057
941.3637,0.24024
940.64947,0.23997
939.93523,0.23978
939.22099,0.23969
938.50676,0.23968
937.79252,0.23974
937.07829,0.23985
936.36405,0.24
935.64981,0.24017
934.93558,0.24031
934.22134,0.24042
933.5071,0.2405
932.79287,0.24056
932.07863,0.24061
931.36439,0.24067
930.65016,0.24078
929.93592,0.24093
929.22168,0.24108
928.50745,0.24124
927.79321,0.24145
927.07897,0.24175
926.36474,0.24213
925.6505,0.24255
924.93626,0.24298
924.22203,0.24343
923.50779,0.2439
922.79356,0.24438
922.07932,0.24485
921.36508,0.2453
920.65085,0.24576
919.93661,0.24627
919.22237,0.2468
918.50814,0.24728
917.7939,0.24767
917.07966,0.24796
916.36543,0.24818
915.65119,0.24836
914.93695,0.2485
914.22272,0.24858
913.50848,0.24855
912.79424,0.2484
912.08001,0.24816
911.36577,0.24785
910.65153,0.24745
909.9373,0.24691
909.22306,0.24622
908.50883,0.24542
907.79459,0.24452
907.08035,0.24353
906.36612,0.24244
905.65188,0.24131
904.93764,0.24017
904.22341,0.23906
903.50917,0.23799
902.79493,0.23697
902.0807,0.23601
901.36646,0.23512
900.65222,0.2343
899.93799,0.23359
899.22375,0.23299
898.50951,0.23252
897.79528,0.23217
897.08104,0.2319
896.3668,0.23171
895.65257,0.23158
894.93833,0.23148
894.2241,0.2314
893.50986,0.23131
892.79562,0.23121
892.08139,0.23113
891.36715,0.23105
890.65291,0.23094
889.93868,0.23077
889.22444,0.23053
888.5102,0.23024
887.79597,0.22989
887.08173,0.22947
886.36749,0.229
885.65326,0.2285
884.93902,0.22798
884.22478,0.22748
883.51055,0.22698
882.79631,0.22649
882.08207,0.22601
881.36784,0.22556
880.6536,0.22515
879.93937,0.22477
879.22513,0.2244
878.51089,0.22404
877.79666,0.22367
877.08242,0.22329
876.36818,0.22294
875.65395,0.22266
874.93971,0.22241
874.22547,0.22216
873.51124,0.22189
872.797,0.2216
872.08276,0.22131
871.36853,0.22102
870.65429,0.22076
869.94005,0.22052
869.22582,0.22029
868.51158,0.22007
867.79734,0.21988
867.08311,0.21974
866.36887,0.21963
865.65464,0.21952
864.9404,0.21945
864.22616,0.21941
863.51193,0.21935
862.79769,0.21921
862.08345,0.21897
861.36922,0.2187
860.65498,0.21847
859.94074,0.21829
859.22651,0.21812
858.51227,0.21795
857.79803,0.21774
857.0838,0.21746
856.36956,0.21708
855.65532,0.21661
854.94109,0.21608
854.22685,0.21554
853.51261,0.215
852.79838,0.21443
852.08414,0.2138
851.36991,0.2131
850.65567,0.21231
849.94143,0.2114
849.2272,0.21041
848.51296,0.20944
847.79872,0.20853
847.08449,0.20765
846.37025,0.2068
845.65601,0.20602
844.94178,0.20531
844.22754,0.20463
843.5133,0.20395
842.79907,0.20332
842.08483,0.20272
841.37059,0.20215
840.65636,0.20158
839.94212,0.20104
839.22789,0.20055
838.51365,0.20011
837.79941,0.19972
837.08518,0.19933
836.37094,0.19892
835.6567,0.19851
834.94247,0.19811
834.22823,0.19776
833.51399,0.19748
832.79976,0.19729
832.08552,0.1972
831.37128,0.1972
830.65705,0.19724
829.94281,0.19732
829.22857,0.1974
828.51434,0.19748
827.8001,0.19757
827.08586,0.19767
826.37163,0.1978
825.65739,0.19794
824.94316,0.19804
824.22892,0.19808
823.51468,0.19807
822.80045,0.19804
822.08621,0.19803
821.37197,0.19803
820.65774,0.19804
819.9435,0.19807
819.22926,0.19808
818.51503,0.19806
817.80079,0.198
817.08655,0.1979
816.37232,0.1978
815.65808,0.19768
814.94384,0.19754
814.22961,0.19739
813.51537,0.19724
812.80113,0.19711
812.0869,0.19698
811.37266,0.19682
810.65843,0.19662
809.94419,0.1964
809.22995,0.19619
808.51572,0.19606
807.80148,0.196
807.08724,0.19595
806.37301,0.19583
805.65877,0.19566
804.94453,0.19549
804.2303,0.19534
803.51606,0.19518
802.80182,0.19501
802.08759,0.19489
801.37335,0.19479
800.65911,0.19466
799.94488,0.19446
799.23064,0.19424
798.5164,0.19405
797.80217,0.19391
797.08793,0.19377
796.3737,0.19361
795.65946,0.19342
794.94522,0.19324
794.23099,0.19312
793.51675,0.19307
792.80251,0.19306
792.08828,0.19307
791.37404,0.19306
790.6598,0.19302
789.94557,0.19293
789.23133,0.1928
788.51709,0.19271
787.80286,0.19267
787.08862,0.19268
786.37438,0.19274
785.66015,0.19288
784.94591,0.19312
784.23167,0.19348
783.51744,0.19398
782.8032,0.19465
782.08897,0.19551
781.37473,0.19657
780.66049,0.19786
779.94626,0.19937
779.23202,0.20105
778.51778,0.2028
777.80355,0.20453
777.08931,0.20614
776.37507,0.20748
775.66084,0.2084
774.9466,0.20886
774.23236,0.20887
773.51813,0.20847
772.80389,0.20773
772.08965,0.20676
771.37542,0.20568
770.66118,0.20458
769.94694,0.20352
769.23271,0.20252
768.51847,0.20161
767.80424,0.20083
767.09,0.20019
766.37576,0.19962
765.66153,0.19907
764.94729,0.19853
764.23305,0.19805
763.51882,0.19761
762.80458,0.19717
762.09034,0.19671
761.37611,0.19621
760.66187,0.19568
759.94763,0.19512
759.2334,0.19453
758.51916,0.1939
757.80492,0.19323
757.09069,0.19255
756.37645,0.19185
755.66221,0.19109
754.94798,0.19033
754.23374,0.18961
753.51951,0.18898
752.80527,0.18841
752.09103,0.18785
751.3768,0.1873
750.66256,0.18677
749.94832,0.18624
749.23409,0.1857
748.51985,0.18516
747.80561,0.18465
747.09138,0.18417
746.37714,0.1837
745.6629,0.18325
744.94867,0.18284
744.23443,0.18246
743.52019,0.18206
742.80596,0.18164
742.09172,0.18126
741.37748,0.18097
740.66325,0.18072
739.94901,0.18047
739.23478,0.18027
738.52054,0.18013
737.8063,0.18004
737.09207,0.17992
736.37783,0.17977
735.66359,0.17961
734.94936,0.17951
734.23512,0.17947
733.52088,0.1795
732.80665,0.17953
732.09241,0.17949
731.37817,0.17936
730.66394,0.17922
729.9497,0.17914
729.23546,0.17914
728.52123,0.17916
727.80699,0.17916
727.09275,0.17913
726.37852,0.17909
725.66428,0.17909
724.95005,0.17913
724.23581,0.17917
723.52157,0.17917
722.80734,0.17917
722.0931,0.17921
721.37886,0.17931
720.66463,0.17942
719.95039,0.17949
719.23615,0.17952
718.52192,0.17958
717.80768,0.17969
717.09344,0.17982
716.37921,0.17993
715.66497,0.18005
714.95073,0.18021
714.2365,0.18042
713.52226,0.18063
712.80802,0.18087
712.09379,0.18115
711.37955,0.18145
710.66532,0.18169
709.95108,0.18185
709.23684,0.18198
708.52261,0.18215
707.80837,0.18236
707.09413,0.1826
706.3799,0.18281
705.66566,0.18298
704.95142,0.18308
704.23719,0.18313
703.52295,0.18316
702.80871,0.1832
702.09448,0.18323
701.38024,0.18328
700.666,0.18333
699.95177,0.18335
699.23753,0.18333
698.52329,0.18332
697.80906,0.18337
697.09482,0.18347
696.38059,0.18354
695.66635,0.18356
694.95211,0.18355
694.23788,0.18357
693.52364,0.18363
692.8094,0.1837
692.09517,0.18378
691.38093,0.18389
690.66669,0.18401
689.95246,0.18414
689.23822,0.18426
688.52398,0.18436
687.80975,0.18443
687.09551,0.18449
686.38127,0.18456
685.66704,0.18464
684.9528,0.18468
684.23856,0.18465
683.52433,0.18456
682.81009,0.18445
682.09586,0.18439
681.38162,0.18439
680.66738,0.18442
679.95315,0.18439
679.23891,0.18429
678.52467,0.18418
677.81044,0.18415
677.0962,0.18421
676.38196,0.1843
675.66773,0.18433
674.95349,0.18431
674.23925,0.18429
673.52502,0.18431
672.81078,0.18435
672.09654,0.18439
671.38231,0.18441
670.66807,0.18441
669.95384,0.18433
669.2396,0.18412
668.52536,0.18386
667.81113,0.18375
667.09689,0.18385
666.38265,0.18399
665.66842,0.18399
664.95418,0.18382
664.23994,0.18355
663.52571,0.18325
662.81147,0.18299
662.09723,0.1828
661.383,0.18265
660.66876,0.18244
659.95452,0.18214
659.24029,0.18178
658.52605,0.18149
657.81181,0.18131
657.09758,0.18119
656.38334,0.18104
655.66911,0.1808
654.95487,0.18055
654.24063,0.18034
653.5264,0.18015
652.81216,0.18
652.09792,0.17995
651.38369,0.18001
650.66945,0.18011
649.95521,0.18015
649.24098,0.18013
648.52674,0.18011
647.8125,0.18015
647.09827,0.18023
646.38403,0.18029
645.66979,0.18034
644.95556,0.18044
644.24132,0.18062
643.52708,0.18088
642.81285,0.1812
642.09861,0.18156
641.38438,0.18192
640.67014,0.18227
639.9559,0.18259
639.24167,0.18288
638.52743,0.18313
637.81319,0.18331
637.09896,0.18349
636.38472,0.18374
635.67048,0.18412
634.95625,0.1846
634.24201,0.18508
633.52777,0.18552
632.81354,0.18596
632.0993,0.18645
631.38506,0.18693
630.67083,0.18737
629.95659,0.18776
629.24235,0.18815
628.52812,0.18855
627.81388,0.18896
627.09965,0.18935
626.38541,0.18971
625.67117,0.1901
624.95694,0.1906
624.2427,0.19117
623.52846,0.19172
622.81423,0.19217
622.09999,0.19255
621.38575,0.19291
620.67152,0.19327
619.95728,0.19362
619.24304,0.19398
618.52881,0.19434
617.81457,0.19474
617.10033,0.19524
616.3861,0.19583
615.67186,0.19641
614.95762,0.1969
614.24339,0.19726
613.52915,0.1975
612.81492,0.19765
612.10068,0.19781
611.38644,0.19801
610.67221,0.19824
609.95797,0.19845
609.24373,0.19866
608.5295,0.19878
607.81526,0.19872
607.10102,0.19845
606.38679,0.19815
605.67255,0.19796
604.95831,0.19785
604.24408,0.19761
603.52984,0.19707
602.8156,0.19622
602.10137,0.19524
601.38713,0.19427
600.67289,0.19339
599.95866,0.19269
599.24442,0.19215
598.53019,0.19168
597.81595,0.19115
597.10171,0.19065
596.38748,0.19036
595.67324,0.1902
594.959,0.18987
594.24477,0.18927
593.53053,0.18864
592.81629,0.1882
592.10206,0.1879
591.38782,0.18763
590.67358,0.18731
589.95935,0.18684
589.24511,0.1864
588.53087,0.18638
587.81664,0.18693
587.1024,0.18761
586.38816,0.18793
585.67393,0.1878
584.95969,0.18759
584.24546,0.18761
583.53122,0.18787
582.81698,0.18802
582.10275,0.18777
581.38851,0.18719
580.67427,0.1867
579.96004,0.18656
579.2458,0.18658
578.53156,0.1864
577.81733,0.1859
577.10309,0.18534
576.38885,0.18506
575.67462,0.18511
574.96038,0.18525
574.24614,0.18524
573.53191,0.18505
572.81767,0.18479
572.10343,0.18447
571.3892,0.18408
570.67496,0.18374
569.96073,0.18366
569.24649,0.18384
568.53225,0.18408
567.81802,0.18413
567.10378,0.1839
566.38954,0.18353
565.67531,0.18317
564.96107,0.18294
564.24683,0.18282
563.5326,0.18271
562.81836,0.18252
562.10412,0.18217
561.38989,0.18169
560.67565,0.18121
559.96141,0.18092
559.24718,0.18082
558.53294,0.18075
557.8187,0.18057
557.10447,0.18025
556.39023,0.17992
555.676,0.17964
554.96176,0.17935
554.24752,0.17907
553.53329,0.17889
552.81905,0.17886
552.10481,0.17884
551.39058,0.17867
550.67634,0.17838
549.9621,0.17812
549.24787,0.17801
548.53363,0.17805
547.81939,0.17819
547.10516,0.17831
546.39092,0.17837
545.67668,0.17833
544.96245,0.1782
544.24821,0.17804
543.53397,0.17794
542.81974,0.17791
542.1055,0.17791
541.39127,0.17794
540.67703,0.178
539.96279,0.17805
539.24856,0.17805
538.53432,0.17798
537.82008,0.17782
537.10585,0.17754
536.39161,0.17709
535.67737,0.17658
534.96314,0.1762
534.2489,0.176
533.53466,0.17592
532.82043,0.17584
532.10619,0.17567
531.39195,0.17541
530.67772,0.17514
529.96348,0.17496
529.24924,0.1749
528.53501,0.17487
527.82077,0.17479
527.10654,0.1746
526.3923,0.17437
525.67806,0.17412
524.96383,0.17379
524.24959,0.17345
523.53535,0.17326
522.82112,0.17326
522.10688,0.17333
521.39264,0.1733
520.67841,0.17313
519.96417,0.17292
519.24993,0.17277
518.5357,0.17272
517.82146,0.17263
517.10722,0.17235
516.39299,0.17196
515.67875,0.17161
514.96451,0.17142
514.25028,0.1713
513.53604,0.17111
512.82181,0.17082
512.10757,0.17049
511.39333,0.17022
510.6791,0.17004
509.96486,0.16994
509.25062,0.16985
508.53639,0.16966
507.82215,0.16924
507.10791,0.16862
506.39368,0.168
505.67944,0.16762
504.9652,0.16743
504.25097,0.1672
503.53673,0.16681
502.82249,0.16643
502.10826,0.16621
501.39402,0.16611
500.67979,0.16601
499.96555,0.16583
499.25131,0.16555
498.53708,0.16516
497.82284,0.16478
497.1086,0.16453
496.39437,0.16442
495.68013,0.16431
494.96589,0.16408
494.25166,0.1638
493.53742,0.16362
492.82318,0.16348
492.10895,0.16327
491.39471,0.16303
490.68047,0.16288
489.96624,0.16287
489.252,0.16288
488.53776,0.16281
487.82353,0.16264
487.10929,0.16242
486.39506,0.16223
485.68082,0.16205
484.96658,0.16184
484.25235,0.16162
483.53811,0.16153
482.82387,0.1616
482.10964,0.16169
481.3954,0.16164
480.68116,0.1614
479.96693,0.16108
479.25269,0.16087
478.53845,0.16085
477.82422,0.16093
477.10998,0.16101
476.39574,0.16111
475.68151,0.16133
474.96727,0.16162
474.25303,0.16183
473.5388,0.16187
472.82456,0.1619
472.11033,0.16211
471.39609,0.16252
470.68185,0.16298
469.96762,0.16333
469.25338,0.16345
468.53914,0.1634
467.82491,0.16325
467.11067,0.16307
466.39643,0.16287
465.6822,0.16267
464.96796,0.16251
464.25372,0.16239
463.53949,0.16228
462.82525,0.16213
462.11101,0.16191
461.39678,0.16153
460.68254,0.16097
459.9683,0.16037
459.25407,0.15992
458.53983,0.15963
457.8256,0.15936
457.11136,0.1591
456.39712,0.15886
455.68289,0.15862
454.96865,0.15838
454.25441,0.15813
453.54018,0.15786
452.82594,0.15756
452.1117,0.15733
451.39747,0.15721
450.68323,0.15716
449.96899,0.15714
449.25476,0.15714
448.54052,0.15706
447.82628,0.15682
447.11205,0.15645
446.39781,0.15607
445.68357,0.15583
444.96934,0.15572
444.2551,0.15564
443.54087,0.15545
442.82663,0.15516
442.11239,0.15487
441.39816,0.15465
440.68392,0.15448
439.96968,0.15434
439.25545,0.15419
438.54121,0.15395
437.82697,0.15357
437.11274,0.15314
436.3985,0.15282
435.68426,0.15273
434.97003,0.15275
434.25579,0.15262
433.54155,0.15221
432.82732,0.15161
432.11308,0.1511
431.39884,0.15086
430.68461,0.15079
429.97037,0.15067
429.25614,0.15043
428.5419,0.1502
427.82766,0.15007
427.11343,0.15001
426.39919,0.14997
425.68495,0.1499
424.97072,0.14977
424.25648,0.14952
423.54224,0.14914
422.82801,0.14867
422.11377,0.14819
421.39953,0.1477
420.6853,0.14722
419.97106,0.14682
419.25682,0.14659
418.54259,0.14648
417.82835,0.14638
417.11411,0.14624
416.39988,0.14605
415.68564,0.14576
414.97141,0.14535
414.25717,0.14488
413.54293,0.14445
412.8287,0.14413
412.11446,0.14383
411.40022,0.14341
410.68599,0.14281
409.97175,0.14226
409.25751,0.14202
408.54328,0.14206
407.82904,0.14209
407.1148,0.14189
406.40057,0.14145
405.68633,0.14086
404.97209,0.14025
404.25786,0.13976
403.54362,0.13947
402.82938,0.13936
402.11515,0.13936
401.40091,0.13943
400.68668,0.13951
399.97244,0.13952
