cm,abs
2179.84979,0.01984
2179.13556,0.02012
2178.42132,0.02061
2177.70708,0.02109
2176.99285,0.02135
2176.27861,0.02121
2175.56437,0.02073
2174.85014,0.02019
2174.1359,0.01988
2173.42166,0.01987
2172.70743,0.02002
2171.99319,0.02018
2171.27895,0.02027
2170.56472,0.02027
2169.85048,0.02023
2169.13624,0.02028
2168.42201,0.0205
2167.70777,0.02081
2166.99353,0.02104
2166.2793,0.02116
2165.56506,0.02126
2164.85083,0.02135
2164.13659,0.02138
2163.42235,0.02127
2162.70812,0.02106
2161.99388,0.02094
2161.27964,0.02101
2160.56541,0.02098
2159.85117,0.02024
2159.13693,0.01853
2158.4227,0.01648
2157.70846,0.01511
2156.99422,0.0148
2156.27999,0.01523
2155.56575,0.01587
2154.85151,0.01648
2154.13728,0.01703
2153.42304,0.01752
2152.7088,0.01789
2151.99457,0.01806
2151.28033,0.01804
2150.5661,0.01795
2149.85186,0.01789
2149.13762,0.01787
2148.42339,0.01788
2147.70915,0.01799
2146.99491,0.01826
2146.28068,0.01862
2145.56644,0.01895
2144.8522,0.01923
2144.13797,0.01943
2143.42373,0.0195
2142.70949,0.01942
2141.99526,0.01927
2141.28102,0.01911
2140.56678,0.01896
2139.85255,0.01885
2139.13831,0.0188
2138.42407,0.01886
2137.70984,0.01904
2136.9956,0.01932
2136.28137,0.01953
2135.56713,0.01947
2134.85289,0.01908
2134.13866,0.01859
2133.42442,0.01831
2132.71018,0.01838
2131.99595,0.01866
2131.28171,0.01895
2130.56747,0.01915
2129.85324,0.01934
2129.139,0.01954
2128.42476,0.01967
2127.71053,0.01967
2126.99629,0.01964
2126.28205,0.01977
2125.56782,0.02004
2124.85358,0.02034
2124.13934,0.02053
2123.42511,0.02061
2122.71087,0.02062
2121.99664,0.02061
2121.2824,0.02059
2120.56816,0.02059
2119.85393,0.02066
2119.13969,0.02081
2118.42545,0.02099
2117.71122,0.02113
2116.99698,0.0213
2116.28274,0.02155
2115.56851,0.02178
2114.85427,0.02187
2114.14003,0.02188
2113.4258,0.02193
2112.71156,0.02204
2111.99732,0.0221
2111.28309,0.02212
2110.56885,0.02221
2109.85461,0.0224
2109.14038,0.02259
2108.42614,0.02261
2107.71191,0.02244
2106.99767,0.02227
2106.28343,0.02225
2105.5692,0.02242
2104.85496,0.02268
2104.14072,0.02296
2103.42649,0.02323
2102.71225,0.0235
2101.99801,0.02378
2101.28378,0.02401
2100.56954,0.0241
2099.8553,0.02404
2099.14107,0.0239
2098.42683,0.0237
2097.71259,0.02341
2096.99836,0.02302
2096.28412,0.02261
2095.56988,0.02222
2094.85565,0.02186
2094.14141,0.02159
2093.42718,0.02152
2092.71294,0.02162
2091.9987,0.0218
2091.28447,0.02192
2090.57023,0.02191
2089.85599,0.02178
2089.14176,0.02158
2088.42752,0.02145
2087.71328,0.02145
2086.99905,0.02152
2086.28481,0.02157
2085.57057,0.02154
2084.85634,0.02142
2084.1421,0.02127
2083.42786,0.0212
2082.71363,0.02125
2081.99939,0.02137
2081.28515,0.02149
2080.57092,0.02154
2079.85668,0.02146
2079.14245,0.02135
2078.42821,0.02129
2077.71397,0.02126
2076.99974,0.02118
2076.2855,0.02109
2075.57126,0.02117
2074.85703,0.02138
2074.14279,0.02151
2073.42855,0.02141
2072.71432,0.02121
2072.00008,0.02109
2071.28584,0.02103
2070.57161,0.02095
2069.85737,0.02081
2069.14313,0.0206
2068.4289,0.02037
2067.71466,0.02013
2067.00042,0.01999
2066.28619,0.01994
2065.57195,0.01994
2064.85772,0.01992
2064.14348,0.01992
2063.42924,0.01997
2062.71501,0.02006
2062.00077,0.02011
2061.28653,0.02013
2060.5723,0.02017
2059.85806,0.02025
2059.14382,0.0203
2058.42959,0.0203
2057.71535,0.02029
2057.00111,0.02034
2056.28688,0.02042
2055.57264,0.02044
2054.8584,0.02033
2054.14417,0.02012
2053.42993,0.02003
2052.71569,0.02034
2052.00146,0.02106
2051.28722,0.02182
2050.57299,0.02209
2049.85875,0.02173
2049.14451,0.02112
2048.43028,0.02071
2047.71604,0.02053
2047.0018,0.02039
2046.28757,0.02024
2045.57333,0.02015
2044.85909,0.0201
2044.14486,0.02
2043.43062,0.01986
2042.71638,0.01978
2042.00215,0.01984
2041.28791,0.02
2040.57367,0.02015
2039.85944,0.02018
2039.1452,0.02005
2038.43096,0.01981
2037.71673,0.01962
2037.00249,0.01957
2036.28826,0.01956
2035.57402,0.01937
2034.85978,0.0189
2034.14555,0.01841
2033.43131,0.01816
2032.71707,0.01819
2032.00284,0.01837
2031.2886,0.01855
2030.57436,0.01858
2029.86013,0.01831
2029.14589,0.01779
2028.43165,0.01735
2027.71742,0.01723
2027.00318,0.0173
2026.28894,0.01736
2025.57471,0.01746
2024.86047,0.01771
2024.14623,0.01794
2023.432,0.01787
2022.71776,0.01751
2022.00353,0.0172
2021.28929,0.01724
2020.57505,0.01757
2019.86082,0.01789
2019.14658,0.01792
2018.43234,0.01765
2017.71811,0.01732
2017.00387,0.01719
2016.28963,0.01735
2015.5754,0.0176
2014.86116,0.01766
2014.14692,0.0175
2013.43269,0.01732
2012.71845,0.0173
2012.00421,0.01747
2011.28998,0.01769
2010.57574,0.01782
2009.86151,0.01785
2009.14727,0.0179
2008.43303,0.018
2007.7188,0.01804
2007.00456,0.01788
2006.29032,0.01753
2005.57609,0.0172
2004.86185,0.01715
2004.14761,0.01746
2003.43338,0.0179
2002.71914,0.0182
2002.0049,0.01835
2001.29067,0.01843
2000.57643,0.01845
1999.86219,0.01839
1999.14796,0.01837
1998.43372,0.01849
1997.71948,0.01868
1997.00525,0.01875
1996.29101,0.01867
1995.57678,0.01861
1994.86254,0.0187
1994.1483,0.01885
1993.43407,0.01894
1992.71983,0.01901
1992.00559,0.01912
1991.29136,0.01926
1990.57712,0.01933
1989.86288,0.0193
1989.14865,0.01928
1988.43441,0.01944
1987.72017,0.01982
1987.00594,0.02021
1986.2917,0.02036
1985.57746,0.02015
1984.86323,0.01975
1984.14899,0.01944
1983.43475,0.01935
1982.72052,0.0194
1982.00628,0.01953
1981.29205,0.01977
1980.57781,0.02011
1979.86357,0.02038
1979.14934,0.02032
1978.4351,0.01978
1977.72086,0.01893
1977.00663,0.01814
1976.29239,0.01759
1975.57815,0.01727
1974.86392,0.01707
1974.14968,0.01698
1973.43544,0.01704
1972.72121,0.01725
1972.00697,0.01754
1971.29273,0.01775
1970.5785,0.01779
1969.86426,0.01772
1969.15002,0.01773
1968.43579,0.01787
1967.72155,0.01804
1967.00732,0.0181
1966.29308,0.01805
1965.57884,0.01797
1964.86461,0.0179
1964.15037,0.01784
1963.43613,0.01769
1962.7219,0.0175
1962.00766,0.0174
1961.29342,0.0175
1960.57919,0.01771
1959.86495,0.01785
1959.15071,0.0179
1958.43648,0.01799
1957.72224,0.01819
1957.008,0.01847
1956.29377,0.01876
1955.57953,0.01907
1954.86529,0.0194
1954.15106,0.01962
1953.43682,0.01966
1952.72259,0.01962
1952.00835,0.01962
1951.29411,0.01971
1950.57988,0.01981
1949.86564,0.01984
1949.1514,0.01984
1948.43717,0.01986
1947.72293,0.01994
1947.00869,0.01997
1946.29446,0.01991
1945.58022,0.0199
1944.86598,0.02005
1944.15175,0.02021
1943.43751,0.02019
1942.72327,0.02008
1942.00904,0.02011
1941.2948,0.0203
1940.58056,0.02042
1939.86633,0.02035
1939.15209,0.0202
1938.43786,0.02011
1937.72362,0.02011
1937.00938,0.02015
1936.29515,0.02025
1935.58091,0.0204
1934.86667,0.02053
1934.15244,0.02062
1933.4382,0.02068
1932.72396,0.02072
1932.00973,0.02072
1931.29549,0.02071
1930.58125,0.02071
1929.86702,0.02075
1929.15278,0.02079
1928.43854,0.02082
1927.72431,0.02084
1927.01007,0.02085
1926.29583,0.02081
1925.5816,0.02074
1924.86736,0.02073
1924.15313,0.02082
1923.43889,0.02091
1922.72465,0.02094
1922.01042,0.02098
1921.29618,0.02113
1920.58194,0.02136
1919.86771,0.02148
1919.15347,0.0214
1918.43923,0.02124
1917.725,0.02123
1917.01076,0.02141
1916.29652,0.02165
1915.58229,0.02185
1914.86805,0.02202
1914.15381,0.02218
1913.43958,0.02239
1912.72534,0.02262
1912.0111,0.02279
1911.29687,0.02284
1910.58263,0.02276
1909.8684,0.0226
1909.15416,0.02248
1908.43992,0.02242
1907.72569,0.02236
1907.01145,0.02222
1906.29721,0.02203
1905.58298,0.02188
1904.86874,0.02178
1904.1545,0.02168
1903.44027,0.02159
1902.72603,0.02155
1902.01179,0.02156
1901.29756,0.02158
1900.58332,0.02161
1899.86908,0.02164
1899.15485,0.02164
1898.44061,0.0216
1897.72637,0.02155
1897.01214,0.02155
1896.2979,0.02159
1895.58367,0.02163
1894.86943,0.02172
1894.15519,0.02185
1893.44096,0.02199
1892.72672,0.02209
1892.01248,0.02216
1891.29825,0.02219
1890.58401,0.02221
1889.86977,0.02224
1889.15554,0.02234
1888.4413,0.02256
1887.72706,0.02285
1887.01283,0.02316
1886.29859,0.02349
1885.58435,0.02382
1884.87012,0.02414
1884.15588,0.02446
1883.44164,0.0248
1882.72741,0.02517
1882.01317,0.02554
1881.29894,0.02587
1880.5847,0.02611
1879.87046,0.02618
1879.15623,0.02604
1878.44199,0.02571
1877.72775,0.02529
1877.01352,0.02486
1876.29928,0.0245
1875.58504,0.02424
1874.87081,0.02406
1874.15657,0.02387
1873.44233,0.02364
1872.7281,0.02342
1872.01386,0.02327
1871.29962,0.02314
1870.58539,0.02292
1869.87115,0.02263
1869.15691,0.02239
1868.44268,0.0223
1867.72844,0.02233
1867.01421,0.02241
1866.29997,0.02251
1865.58573,0.0226
1864.8715,0.02264
1864.15726,0.02261
1863.44302,0.02256
1862.72879,0.02253
1862.01455,0.02253
1861.30031,0.02251
1860.58608,0.02249
1859.87184,0.02247
1859.1576,0.02247
1858.44337,0.02245
1857.72913,0.02239
1857.01489,0.02232
1856.30066,0.02225
1855.58642,0.02222
1854.87218,0.0222
1854.15795,0.02217
1853.44371,0.02216
1852.72948,0.02217
1852.01524,0.02218
1851.301,0.02217
1850.58677,0.02215
1849.87253,0.02216
1849.15829,0.0222
1848.44406,0.02225
1847.72982,0.02229
1847.01558,0.02231
1846.30135,0.02226
1845.58711,0.02209
1844.87287,0.02184
1844.15864,0.02171
1843.4444,0.02181
1842.73016,0.02208
1842.01593,0.02234
1841.30169,0.02253
1840.58746,0.02262
1839.87322,0.0226
1839.15898,0.02249
1838.44475,0.02237
1837.73051,0.02227
1837.01627,0.02218
1836.30204,0.02209
1835.5878,0.02205
1834.87356,0.02206
1834.15933,0.02209
1833.44509,0.02209
1832.73085,0.02208
1832.01662,0.02205
1831.30238,0.02197
1830.58814,0.02186
1829.87391,0.02184
1829.15967,0.022
1828.44543,0.02226
1827.7312,0.02243
1827.01696,0.02242
1826.30273,0.02225
1825.58849,0.02208
1824.87425,0.02204
1824.16002,0.02215
1823.44578,0.02232
1822.73154,0.02245
1822.01731,0.02256
1821.30307,0.02265
1820.58883,0.02268
1819.8746,0.02267
1819.16036,0.02261
1818.44612,0.02252
1817.73189,0.0224
1817.01765,0.02232
1816.30341,0.02234
1815.58918,0.02245
1814.87494,0.02262
1814.1607,0.02277
1813.44647,0.02285
1812.73223,0.02285
1812.018,0.02279
1811.30376,0.02274
1810.58952,0.02274
1809.87529,0.02281
1809.16105,0.02292
1808.44681,0.02301
1807.73258,0.02305
1807.01834,0.02308
1806.3041,0.02314
1805.58987,0.02323
1804.87563,0.02332
1804.16139,0.02338
1803.44716,0.02337
1802.73292,0.02331
1802.01868,0.02323
1801.30445,0.02319
1800.59021,0.02319
1799.87597,0.02322
1799.16174,0.02329
1798.4475,0.0234
1797.73327,0.02352
1797.01903,0.02361
1796.30479,0.02372
1795.59056,0.02382
1794.87632,0.02386
1794.16208,0.02375
1793.44785,0.02356
1792.73361,0.02345
1792.01937,0.02357
1791.30514,0.02386
1790.5909,0.02417
1789.87666,0.02441
1789.16243,0.02454
1788.44819,0.02457
1787.73395,0.02453
1787.01972,0.02443
1786.30548,0.02429
1785.59124,0.02415
1784.87701,0.02408
1784.16277,0.02414
1783.44854,0.02423
1782.7343,0.02423
1782.02006,0.02412
1781.30583,0.02399
1780.59159,0.02391
1779.87735,0.02389
1779.16312,0.02388
1778.44888,0.02386
1777.73464,0.0238
1777.02041,0.02371
1776.30617,0.02363
1775.59193,0.0236
1774.8777,0.02358
1774.16346,0.02343
1773.44922,0.02309
1772.73499,0.02275
1772.02075,0.02267
1771.30651,0.02293
1770.59228,0.02329
1769.87804,0.0235
1769.16381,0.02347
1768.44957,0.02335
1767.73533,0.02335
1767.0211,0.0235
1766.30686,0.02368
1765.59262,0.0238
1764.87839,0.02386
1764.16415,0.02384
1763.44991,0.02371
1762.73568,0.02349
1762.02144,0.02333
1761.3072,0.02339
1760.59297,0.02364
1759.87873,0.02389
1759.16449,0.02399
1758.45026,0.02391
1757.73602,0.02375
1757.02178,0.02365
1756.30755,0.02372
1755.59331,0.02392
1754.87908,0.02413
1754.16484,0.02425
1753.4506,0.02424
1752.73637,0.02407
1752.02213,0.02383
1751.30789,0.02372
1750.59366,0.02388
1749.87942,0.02414
1749.16518,0.02431
1748.45095,0.02438
1747.73671,0.02444
1747.02247,0.02454
1746.30824,0.02467
1745.594,0.02478
1744.87976,0.02487
1744.16553,0.0249
1743.45129,0.02491
1742.73705,0.02496
1742.02282,0.02497
1741.30858,0.02483
1740.59435,0.02459
1739.88011,0.02447
1739.16587,0.02462
1738.45164,0.02491
1737.7374,0.0251
1737.02316,0.0251
1736.30893,0.02489
1735.59469,0.02446
1734.88045,0.02392
1734.16622,0.02363
1733.45198,0.02386
1732.73774,0.02444
1732.02351,0.02498
1731.30927,0.02524
1730.59503,0.02528
1729.8808,0.02531
1729.16656,0.02545
1728.45232,0.02565
1727.73809,0.0258
1727.02385,0.02588
1726.30962,0.0259
1725.59538,0.0259
1724.88114,0.02593
1724.16691,0.026
1723.45267,0.02609
1722.73843,0.02618
1722.0242,0.02626
1721.30996,0.02627
1720.59572,0.02618
1719.88149,0.02597
1719.16725,0.02561
1718.45301,0.02519
1717.73878,0.02502
1717.02454,0.02524
1716.3103,0.0257
1715.59607,0.02608
1714.88183,0.02633
1714.16759,0.02656
1713.45336,0.02683
1712.73912,0.02711
1712.02489,0.02732
1711.31065,0.02745
1710.59641,0.02749
1709.88218,0.02745
1709.16794,0.0274
1708.4537,0.02731
1707.73947,0.02716
1707.02523,0.02696
1706.31099,0.0268
1705.59676,0.02673
1704.88252,0.02675
1704.16828,0.02684
1703.45405,0.02694
1702.73981,0.0269
1702.02557,0.02653
1701.31134,0.02582
1700.5971,0.02519
1699.88286,0.02527
1699.16863,0.02602
1698.45439,0.02677
1697.74016,0.02703
1697.02592,0.02678
1696.31168,0.02641
1695.59745,0.02645
1694.88321,0.02705
1694.16897,0.02779
1693.45474,0.02834
1692.7405,0.02869
1692.02626,0.02894
1691.31203,0.02912
1690.59779,0.02927
1689.88355,0.02942
1689.16932,0.02964
1688.45508,0.02996
1687.74084,0.03038
1687.02661,0.03079
1686.31237,0.03101
1685.59813,0.03101
1684.8839,0.0311
1684.16966,0.0317
1683.45543,0.03278
1682.74119,0.03389
1682.02695,0.03468
1681.31272,0.03506
1680.59848,0.03509
1679.88424,0.03493
1679.17001,0.03471
1678.45577,0.03441
1677.74153,0.03402
1677.0273,0.03346
1676.31306,0.03274
1675.59882,0.03206
1674.88459,0.03171
1674.17035,0.03174
1673.45611,0.03187
1672.74188,0.03187
1672.02764,0.0317
1671.31341,0.03149
1670.59917,0.03126
1669.88493,0.03103
1669.1707,0.03095
1668.45646,0.03115
1667.74222,0.03154
1667.02799,0.0319
1666.31375,0.03214
1665.59951,0.03231
1664.88528,0.03243
1664.17104,0.03251
1663.4568,0.03259
1662.74257,0.03282
1662.02833,0.03329
1661.31409,0.03394
1660.59986,0.03465
1659.88562,0.03543
1659.17138,0.03641
1658.45715,0.03771
1657.74291,0.03947
1657.02868,0.0418
1656.31444,0.04476
1655.6002,0.04823
1654.88597,0.05186
1654.17173,0.05508
1653.45749,0.05736
1652.74326,0.05836
1652.02902,0.05808
1651.31478,0.05672
1650.60055,0.05452
1649.88631,0.05175
1649.17207,0.04883
1648.45784,0.04611
1647.7436,0.04376
1647.02936,0.0418
1646.31513,0.04029
1645.60089,0.03929
1644.88665,0.03874
1644.17242,0.03835
1643.45818,0.03794
1642.74395,0.03749
1642.02971,0.03711
1641.31547,0.0368
1640.60124,0.03653
1639.887,0.03628
1639.17276,0.03602
1638.45853,0.03575
1637.74429,0.03548
1637.03005,0.03511
1636.31582,0.03465
1635.60158,0.03432
1634.88734,0.03441
1634.17311,0.03481
1633.45887,0.03519
1632.74463,0.03535
1632.0304,0.03535
1631.31616,0.03527
1630.60192,0.03514
1629.88769,0.03495
1629.17345,0.03472
1628.45922,0.03449
1627.74498,0.03433
1627.03074,0.0343
1626.31651,0.03432
1625.60227,0.0343
1624.88803,0.03414
1624.1738,0.03392
1623.45956,0.03378
1622.74532,0.03383
1622.03109,0.03401
1621.31685,0.03415
1620.60261,0.0342
1619.88838,0.03418
1619.17414,0.03408
1618.4599,0.03381
1617.74567,0.03337
1617.03143,0.03296
1616.31719,0.03295
1615.60296,0.03336
1614.88872,0.03388
1614.17449,0.03425
1613.46025,0.03448
1612.74601,0.03466
1612.03178,0.03484
1611.31754,0.03503
1610.6033,0.03523
1609.88907,0.03546
1609.17483,0.03574
1608.46059,0.03604
1607.74636,0.03634
1607.03212,0.03663
1606.31788,0.03692
1605.60365,0.03716
1604.88941,0.03731
1604.17517,0.03737
1603.46094,0.03739
1602.7467,0.03735
1602.03246,0.03722
1601.31823,0.03701
1600.60399,0.03672
1599.88976,0.03639
1599.17552,0.03604
1598.46128,0.03569
1597.74705,0.03536
1597.03281,0.03505
1596.31857,0.03474
1595.60434,0.03444
1594.8901,0.03416
1594.17586,0.0339
1593.46163,0.03366
1592.74739,0.03342
1592.03315,0.0332
1591.31892,0.03299
1590.60468,0.0328
1589.89044,0.03264
1589.17621,0.03249
1588.46197,0.03235
1587.74773,0.0322
1587.0335,0.03205
1586.31926,0.0319
1585.60503,0.03178
1584.89079,0.0317
1584.17655,0.03162
1583.46232,0.03154
1582.74808,0.03146
1582.03384,0.0314
1581.31961,0.03135
1580.60537,0.03131
1579.89113,0.03126
1579.1769,0.03117
1578.46266,0.03102
1577.74842,0.0307
1577.03419,0.0302
1576.31995,0.0298
1575.60571,0.02987
1574.89148,0.03031
1574.17724,0.03075
1573.463,0.03096
1572.74877,0.03099
1572.03453,0.03092
1571.3203,0.03076
1570.60606,0.03051
1569.89182,0.03029
1569.17759,0.03028
1568.46335,0.03049
1567.74911,0.03074
1567.03488,0.03089
1566.32064,0.03091
1565.6064,0.03087
1564.89217,0.03088
1564.17793,0.03098
1563.46369,0.03112
1562.74946,0.0312
1562.03522,0.03105
1561.32098,0.03061
1560.60675,0.02992
1559.89251,0.02926
1559.17827,0.02895
1558.46404,0.02908
1557.7498,0.02962
1557.03557,0.03034
1556.32133,0.03089
1555.60709,0.03107
1554.89286,0.03099
1554.17862,0.03099
1553.46438,0.03125
1552.75015,0.03161
1552.03591,0.03184
1551.32167,0.03189
1550.60744,0.03187
1549.8932,0.03189
1549.17896,0.032
1548.46473,0.03213
1547.75049,0.0322
1547.03625,0.03218
1546.32202,0.03205
1545.60778,0.03189
1544.89354,0.03179
1544.17931,0.03177
1543.46507,0.03171
1542.75084,0.03152
1542.0366,0.03132
1541.32236,0.03118
1540.60813,0.03104
1539.89389,0.0309
1539.17965,0.031
1538.46542,0.03148
1537.75118,0.03215
1537.03694,0.0327
1536.32271,0.03306
1535.60847,0.0332
1534.89423,0.03318
1534.18,0.0331
1533.46576,0.03317
1532.75152,0.03346
1532.03729,0.03383
1531.32305,0.03411
1530.60881,0.03426
1529.89458,0.03427
1529.18034,0.03415
1528.46611,0.03394
1527.75187,0.03373
1527.03763,0.03352
1526.3234,0.03331
1525.60916,0.03315
1524.89492,0.03311
1524.18069,0.0331
1523.46645,0.03295
1522.75221,0.03256
1522.03798,0.03206
1521.32374,0.03173
1520.6095,0.03179
1519.89527,0.03213
1519.18103,0.03243
1518.46679,0.03245
1517.75256,0.03225
1517.03832,0.03208
1516.32408,0.03208
1515.60985,0.03221
1514.89561,0.03237
1514.18138,0.03244
1513.46714,0.03241
1512.7529,0.03233
1512.03867,0.03228
1511.32443,0.03228
1510.61019,0.03224
1509.89596,0.03211
1509.18172,0.03187
1508.46748,0.03149
1507.75325,0.031
1507.03901,0.03055
1506.32477,0.03042
1505.61054,0.03072
1504.8963,0.03128
1504.18206,0.0318
1503.46783,0.03212
1502.75359,0.03223
1502.03936,0.03223
1501.32512,0.03221
1500.61088,0.03216
1499.89665,0.03204
1499.18241,0.0319
1498.46817,0.03181
1497.75394,0.03172
1497.0397,0.03158
1496.32546,0.03147
1495.61123,0.03159
1494.89699,0.03189
1494.18275,0.03217
1493.46852,0.03232
1492.75428,0.03233
1492.04004,0.03223
1491.32581,0.03205
1490.61157,0.03189
1489.89733,0.03185
1489.1831,0.03193
1488.46886,0.03204
1487.75463,0.03213
1487.04039,0.03223
1486.32615,0.03239
1485.61192,0.03256
1484.89768,0.0327
1484.18344,0.0328
1483.46921,0.0329
1482.75497,0.03302
1482.04073,0.03312
1481.3265,0.0332
1480.61226,0.03328
1479.89802,0.03339
1479.18379,0.03355
1478.46955,0.0337
1477.75531,0.03378
1477.04108,0.03379
1476.32684,0.03384
1475.6126,0.03399
1474.89837,0.03416
1474.18413,0.03427
1473.4699,0.03434
1472.75566,0.03456
1472.04142,0.03504
1471.32719,0.03576
1470.61295,0.03658
1469.89871,0.03736
1469.18448,0.03806
1468.47024,0.03872
1467.756,0.03939
1467.04177,0.04006
1466.32753,0.04069
1465.61329,0.04134
1464.89906,0.04215
1464.18482,0.04322
1463.47058,0.04447
1462.75635,0.04581
1462.04211,0.04722
1461.32787,0.04872
1460.61364,0.05029
1459.8994,0.05189
1459.18517,0.05348
1458.47093,0.05497
1457.75669,0.05633
1457.04246,0.05774
1456.32822,0.05938
1455.61398,0.06114
1454.89975,0.06281
1454.18551,0.0644
1453.47127,0.06609
1452.75704,0.06816
1452.0428,0.0708
1451.32856,0.07416
1450.61433,0.0782
1449.90009,0.08273
1449.18585,0.08736
1448.47162,0.09159
1447.75738,0.0948
1447.04314,0.0964
1446.32891,0.09621
1445.61467,0.09461
1444.90044,0.09231
1444.1862,0.0901
1443.47196,0.08862
1442.75773,0.08831
1442.04349,0.08946
1441.32925,0.09223
1440.61502,0.09665
1439.90078,0.10245
1439.18654,0.10895
1438.47231,0.11503
1437.75807,0.11948
1437.04383,0.12129
1436.3296,0.11995
1435.61536,0.1158
1434.90112,0.10967
1434.18689,0.10243
1433.47265,0.09489
1432.75841,0.0878
1432.04418,0.08153
1431.32994,0.07615
1430.61571,0.07155
1429.90147,0.06763
1429.18723,0.06436
1428.473,0.06166
1427.75876,0.05937
1427.04452,0.05735
1426.33029,0.05557
1425.61605,0.05399
1424.90181,0.05259
1424.18758,0.05138
1423.47334,0.05037
1422.7591,0.04953
1422.04487,0.04882
1421.33063,0.04809
1420.61639,0.04726
1419.90216,0.04638
1419.18792,0.04567
1418.47368,0.04524
1417.75945,0.04498
1417.04521,0.0447
1416.33098,0.04437
1415.61674,0.04402
1414.9025,0.04366
1414.18827,0.04329
1413.47403,0.04291
1412.75979,0.04253
1412.04556,0.04216
1411.33132,0.04184
1410.61708,0.04158
1409.90285,0.04135
1409.18861,0.04115
1408.47437,0.04093
1407.76014,0.04071
1407.0459,0.04046
1406.33166,0.04021
1405.61743,0.03998
1404.90319,0.0398
1404.18895,0.03971
1403.47472,0.03967
1402.76048,0.03962
1402.04625,0.03954
1401.33201,0.03944
1400.61777,0.03932
1399.90354,0.03919
1399.1893,0.03914
1398.47506,0.03921
1397.76083,0.03939
1397.04659,0.0396
1396.33235,0.03978
1395.61812,0.03997
1394.90388,0.04032
1394.18964,0.04093
1393.47541,0.04173
1392.76117,0.04242
1392.04693,0.04273
1391.3327,0.04255
1390.61846,0.042
1389.90422,0.04127
1389.18999,0.04051
1388.47575,0.03978
1387.76152,0.03916
1387.04728,0.03872
1386.33304,0.03846
1385.61881,0.03829
1384.90457,0.03814
1384.19033,0.038
1383.4761,0.03787
1382.76186,0.03778
1382.04762,0.0377
1381.33339,0.0376
1380.61915,0.03749
1379.90491,0.03739
1379.19068,0.0373
1378.47644,0.03724
1377.7622,0.0372
1377.04797,0.03717
1376.33373,0.03711
1375.61949,0.03703
1374.90526,0.03694
1374.19102,0.03686
1373.47679,0.03684
1372.76255,0.03688
1372.04831,0.03696
1371.33408,0.03703
1370.61984,0.03709
1369.9056,0.03713
1369.19137,0.03716
1368.47713,0.03718
1367.76289,0.0372
1367.04866,0.03723
1366.33442,0.03726
1365.62018,0.03729
1364.90595,0.03732
1364.19171,0.03731
1363.47747,0.0373
1362.76324,0.03732
1362.049,0.03739
1361.33476,0.03749
1360.62053,0.03759
1359.90629,0.03768
1359.19206,0.03776
1358.47782,0.03781
1357.76358,0.03786
1357.04935,0.0379
1356.33511,0.03798
1355.62087,0.03811
1354.90664,0.03832
1354.1924,0.03862
1353.47816,0.03903
1352.76393,0.03953
1352.04969,0.04004
1351.33545,0.04047
1350.62122,0.04073
1349.90698,0.04078
1349.19274,0.04066
1348.47851,0.04043
1347.76427,0.04017
1347.05003,0.03996
1346.3358,0.03984
1345.62156,0.0398
1344.90733,0.03987
1344.19309,0.04005
1343.47885,0.04035
1342.76462,0.04075
1342.05038,0.04125
1341.33614,0.04184
1340.62191,0.04249
1339.90767,0.04308
1339.19343,0.04351
1338.4792,0.04367
1337.76496,0.04352
1337.05072,0.04312
1336.33649,0.04258
1335.62225,0.042
1334.90801,0.04145
1334.19378,0.04095
1333.47954,0.04052
1332.76531,0.04017
1332.05107,0.03989
1331.33683,0.03968
1330.6226,0.03955
1329.90836,0.03951
1329.19412,0.03956
1328.47989,0.03971
1327.76565,0.03997
1327.05141,0.04036
1326.33718,0.04096
1325.62294,0.0419
1324.9087,0.0433
1324.19447,0.04526
1323.48023,0.04768
1322.76599,0.05015
1322.05176,0.05199
1321.33752,0.05257
1320.62328,0.05173
1319.90905,0.04993
1319.19481,0.0478
1318.48058,0.04587
1317.76634,0.04431
1317.0521,0.04315
1316.33787,0.04232
1315.62363,0.04172
1314.90939,0.04128
1314.19516,0.04097
1313.48092,0.04077
1312.76668,0.04067
1312.05245,0.04063
1311.33821,0.0406
1310.62397,0.04055
1309.90974,0.04047
1309.1955,0.04035
1308.48126,0.04018
1307.76703,0.03993
1307.05279,0.03965
1306.33855,0.03934
1305.62432,0.03904
1304.91008,0.03875
1304.19585,0.03847
1303.48161,0.0382
1302.76737,0.03796
1302.05314,0.03776
1301.3389,0.03762
1300.62466,0.03752
1299.91043,0.03743
1299.19619,0.03734
1298.48195,0.03725
1297.76772,0.03715
1297.05348,0.03706
1296.33924,0.03695
1295.62501,0.03686
1294.91077,0.03679
1294.19653,0.03675
1293.4823,0.03672
1292.76806,0.03668
1292.05382,0.03661
1291.33959,0.03655
1290.62535,0.03651
1289.91112,0.03649
1289.19688,0.03645
1288.48264,0.03639
1287.76841,0.03632
1287.05417,0.03628
1286.33993,0.03628
1285.6257,0.0363
1284.91146,0.03632
1284.19722,0.03635
1283.48299,0.03639
1282.76875,0.03645
1282.05451,0.03652
1281.34028,0.03659
1280.62604,0.03665
1279.9118,0.03669
1279.19757,0.03675
1278.48333,0.03686
1277.76909,0.03701
1277.05486,0.03721
1276.34062,0.03741
1275.62639,0.03765
1274.91215,0.03795
1274.19791,0.03832
1273.48368,0.03876
1272.76944,0.03927
1272.0552,0.03989
1271.34097,0.04064
1270.62673,0.04157
